league,group,team,player_number,player_name,left,top,success,game_index,rival,home
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,27,M. IGLESIAS FERNANDEZ,92.3131%,45.3741%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,35,R. GILL,7.33427%,59.7425%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,24,S. MC DONNELL,30.6065%,18.7798%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,28,R. DIAS MARQUES LISBOA SANTOS,77.9972%,50.6677%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,9,C. OKANU,86.0367%,55.9613%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,10,I. VAZQUEZ PEREZ,25.1763%,45.6261%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,9,C. OKANU,80.3244%,48.6511%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,9,C. OKANU,10.2257%,49.9115%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,12,S. HUGUET CARRASCO,91.5374%,43.6095%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,3,K. SMITH,91.7489%,55.5832%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,35,R. GILL,10.4372%,48.525%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,12,S. HUGUET CARRASCO,91.7489%,55.5832%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,24,S. MC DONNELL,64.9506%,72.5985%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,22,G. KALSCHEUR,66.6432%,75.6234%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,23,D. SARAIVA SEIXAS,90.1269%,46.1303%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,23,D. SARAIVA SEIXAS,71.4386%,13.2341%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,9,C. OKANU,87.3061%,62.6414%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,28,R. DIAS MARQUES LISBOA SANTOS,12.0592%,55.7093%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,27,M. IGLESIAS FERNANDEZ,83.4274%,47.3907%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,22,G. KALSCHEUR,66.5726%,41.7189%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,23,D. SARAIVA SEIXAS,69.9577%,84.3201%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,35,R. GILL,8.81523%,51.1719%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,28,R. DIAS MARQUES LISBOA SANTOS,11.0719%,51.1719%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,24,S. MC DONNELL,88.8575%,43.4835%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,9,C. OKANU,11.2835%,48.273%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,10,I. VAZQUEZ PEREZ,64.598%,49.6594%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,10,I. VAZQUEZ PEREZ,9.23836%,47.8948%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,35,R. GILL,93.8646%,52.5583%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,10,I. VAZQUEZ PEREZ,63.9633%,46.8865%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,24,S. MC DONNELL,34.6968%,43.7356%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,35,R. GILL,8.32158%,51.1719%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,12,S. HUGUET CARRASCO,31.3822%,72.8506%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,35,R. GILL,9.16784%,52.6843%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,22,G. KALSCHEUR,36.8829%,42.0971%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,3,K. SMITH,29.6192%,72.5985%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,35,R. GILL,90.8322%,56.5915%,True,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,23,D. SARAIVA SEIXAS,16.4316%,47.1386%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,CLOUD.GAL OURENSE BALONCESTO,10,I. VAZQUEZ PEREZ,67.5599%,26.7203%,False,1,MOVISTAR ESTUDIANTES,True
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,22,J. VAULET,93.7236%,49.7854%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,24,L. NWOGBO,8.67419%,50.7937%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,51,O. SILVERIO GRULLON,81.4528%,66.0445%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,10,S. GARCIA CALVO,8.25106%,44.4918%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,15,T. MC GREW,11.1425%,51.676%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,15,T. MC GREW,90.1269%,52.3062%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,9,S. SALIN,30.536%,17.8975%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,11,J. GRANGER,64.8096%,43.8616%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,70.5219%,82.8077%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,15,T. MC GREW,92.3131%,55.2051%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,90.3385%,49.6594%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,6,L. GIOVANNETTI,28.2087%,16.133%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,22,J. VAULET,92.8068%,49.4073%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,72.8491%,14.2424%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,15,T. MC GREW,92.8773%,41.7189%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,9,S. SALIN,32.9337%,79.0265%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,22,J. VAULET,89.4217%,50.0375%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,22,J. VAULET,92.7363%,49.6594%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,6,L. GIOVANNETTI,11.7772%,94.2772%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,29.8307%,77.0099%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,8,G. FILIPOVIC,67.3484%,46.7605%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,1,A. GONZÁLEZ PÉREZ,93.1594%,48.1469%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,10,S. GARCIA CALVO,7.89845%,50.9198%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,10,S. GARCIA CALVO,70.1693%,17.7715%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,10,S. GARCIA CALVO,92.4542%,43.8616%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,1,A. GONZÁLEZ PÉREZ,91.6784%,47.6428%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,51,O. SILVERIO GRULLON,89.5628%,50.6677%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,22,J. VAULET,93.8646%,51.0458%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,8,G. FILIPOVIC,8.60367%,51.2979%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,6,L. GIOVANNETTI,70.3103%,22.687%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,1,A. GONZÁLEZ PÉREZ,8.18054%,50.5417%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,6,L. GIOVANNETTI,92.9478%,92.6387%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,15,T. MC GREW,32.2285%,77.1359%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,9,S. SALIN,69.7461%,24.8297%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,22,J. VAULET,6.84062%,53.5666%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,15,T. MC GREW,6.41749%,58.7342%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,51,O. SILVERIO GRULLON,71.2271%,21.0485%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,15,T. MC GREW,68.7588%,28.4848%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,51,O. SILVERIO GRULLON,90.4795%,79.5307%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,90.1975%,93.1429%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,1,A. GONZÁLEZ PÉREZ,93.9351%,49.7854%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,93.7941%,92.3866%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,19,H. LOPEZ BARRANTES,6.98166%,53.6926%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,9,S. SALIN,22.567%,49.5334%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,92.8068%,55.2051%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,15,T. MC GREW,69.8872%,82.1775%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,93.8646%,51.0458%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,51,O. SILVERIO GRULLON,70.4513%,19.6621%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,9,S. SALIN,74.2595%,15.5028%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,1,A. GONZÁLEZ PÉREZ,90.409%,49.7854%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,24,L. NWOGBO,91.3258%,49.7854%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,8,G. FILIPOVIC,31.5938%,26.9724%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,13.1171%,93.395%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,51,O. SILVERIO GRULLON,5.35966%,52.8104%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,15,T. MC GREW,92.031%,50.0375%,True,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/2 Final,MOVISTAR ESTUDIANTES,9,S. SALIN,31.5233%,20.2923%,False,1,CLOUD.GAL OURENSE BALONCESTO,False
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,29.7602%,81.2952%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,6,L. GIOVANNETTI,12.976%,47.1386%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,8,G. FILIPOVIC,9.80254%,48.1469%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,12.3413%,47.8948%,True,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,7.05219%,47.0126%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,1,A. GONZÁLEZ PÉREZ,12.6939%,48.6511%,True,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,19,H. LOPEZ BARRANTES,9.37941%,49.2813%,True,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,6,L. GIOVANNETTI,8.67419%,47.1386%,True,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,11.0719%,45.8782%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,22,J. VAULET,17.6305%,48.9032%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,9,S. SALIN,71.086%,15.6288%,True,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,6,L. GIOVANNETTI,32.6516%,17.8975%,True,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,1,A. GONZÁLEZ PÉREZ,11.5656%,47.0126%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,6,L. GIOVANNETTI,17.3484%,3.52909%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,11,J. GRANGER,78.6319%,21.5527%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,24,L. NWOGBO,93.3004%,51.4239%,True,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,8,G. FILIPOVIC,36.5303%,52.0541%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,22,J. VAULET,71.2976%,23.8214%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,6,L. GIOVANNETTI,91.5374%,91.7564%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,10.7193%,50.9198%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,22,J. VAULET,95.2045%,50.2896%,True,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,29,P. GARINO GULLOTTA,91.1848%,51.676%,True,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,22,J. VAULET,7.75741%,48.7771%,True,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,24,L. NWOGBO,93.653%,47.2647%,True,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,10,S. GARCIA CALVO,68.1241%,76.0016%,False,1,GRUPO URETA TIZONA BURGOS,True
COPA ESPAÑA,Play-offs 1/4 Final,MOVISTAR ESTUDIANTES,1,A. GONZÁLEZ PÉREZ,92.5952%,50.4156%,True,1,GRUPO URETA TIZONA BURGOS,True
